ticker,quarter,year,shortAsset,cash,shortInvest,shortReceivable,inventory,longAsset,fixedAsset,asset,debt,shortDebt,longDebt,equity,capital,centralBankDeposit,otherBankDeposit,otherBankLoan,stockInvest,customerLoan,badLoan,provision,netCustomerLoan,otherAsset,otherBankCredit,oweOtherBank,oweCentralBank,valuablePaper,payableInterest,receivableInterest,deposit,otherDebt,fund,unDistributedIncome,minorShareHolderProfit,payable
PVD,3,2020,5611,1690,1001,2162,718,15361,13639,20972,6927,574,3180,14045,4215,,,,,,,,,,,,,,,,,326,,0.0,245.0,6927
PVD,2,2020,5783,1757,898,2370,719,15185,13704,20969,6936,554,3153,14033,4215,,,,,,,,,,,,,,,,,342,,0.0,242.0,6936
PVD,1,2020,6035,1801,818,2606,764,15303,13955,21338,7154,549,3234,14184,4215,,,,,,,,,,,,,,,,,329,,0.0,245.0,7154
PVD,4,2019,5716,1890,1033,1934,810,15160,13926,20877,6820,521,3230,14057,4215,,,,,,,,,,,,,,,,,252,,0.0,247.0,6820
PVD,3,2019,5542,1542,1456,1771,718,15039,14066,20582,6703,510,3266,13879,4215,,,,,,,,,,,,,,,,,325,,0.0,247.0,6703
PVD,2,2019,5517,1726,1553,1452,744,15052,14238,20569,6666,500,3310,13903,3833,,,,,,,,,,,,,,,,,325,,0.0,254.0,6666
PVD,1,2019,5402,1916,1340,1414,691,15129,14328,20531,6761,374,3446,13770,3833,,,,,,,,,,,,,,,,,333,,0.0,256.0,6761
PVD,4,2018,5671,2267,1010,1613,755,15331,14462,21002,7162,362,3477,13841,3833,,,,,,,,,,,,,,,,,348,,,258.0,7162
PVD,3,2018,5891,2332,765,1975,784,15372,14508,21263,7738,471,3636,13525,3833,,,,,,,,,,,,,,,,,345,,,246.0,7738
PVD,2,2018,5855,2188,1037,1829,763,15322,14548,21177,7911,511,3587,13267,3833,,,,,,,,,,,,,,,,,365,,,254.0,7911
PVD,1,2018,5639,1666,1352,1850,727,15382,14681,21021,7785,930,3169,13236,3833,,,,,,,,,,,,,,,,,388,,,257.0,7785
PVD,4,2017,6288,1803,2148,1555,747,15508,14821,21796,8346,1343,3330,13450,3833,,,,,,,,,,,,,,,,,365,,,261.0,8346
PVD,3,2017,6477,1618,2074,1858,904,15699,15046,22176,8973,1193,3569,13202,3833,,,,,,,,,,,,,,,,,346,,,251.0,8973
PVD,2,2017,6306,2185,1584,1705,792,15948,15255,22255,9055,1061,4006,13200,3833,,,,,,,,,,,,,,,,,359,,,255.0,9055
PVD,1,2017,6115,2322,1615,1331,803,16212,15467,22327,9081,912,4296,13246,3833,,,,,,,,,,,,,,,,,329,,,261.0,9081
PVD,4,2016,6818,2778,1683,1527,795,16307,15563,23125,9658,762,4679,13467,3833,,,,,,,,,,,,,,,,,368,,,269.0,9658
PVD,3,2016,7160,2546,1603,2124,820,16165,15459,23324,10100,1152,4260,13225,3485,,,,,,,,,,,,,,,,,374,,,278.0,10100
PVD,2,2016,7677,2233,1640,2890,861,16386,15647,24063,10830,1037,4685,13233,3485,,,,,,,,,,,,,,,,,350,,,283.0,10830
PVD,1,2016,7779,2923,1294,2616,882,16453,15700,24232,11002,1125,4894,13230,3485,,,,,,,,,,,,,,,,,344,,,293.0,11002
PVD,4,2015,8221,3497,890,2792,1007,16708,15932,24929,11619,1133,5258,13310,3485,,,,,,,,,,,,,,,,,230,,,304.0,11619
PVD,3,2015,9445,3217,626,4422,1031,16971,16251,26416,13185,999,5559,13232,3485,,,,,,,,,,,,,,,,,243,,,309.0,13185
PVD,2,2015,9415,3294,420,4546,1000,16874,16165,26289,13412,1033,5680,12877,3031,,,,,,,,,,,,,,,,,303,,,307.0,13412
PVD,1,2015,9635,3083,10,5419,1054,16982,16356,26617,14320,1009,5344,12025,3031,,,,,,,,,,,,,,,,,275,,,0.0,14320
PVD,4,2014,9420,3208,12,4827,1264,13856,13190,23276,11580,1157,3096,11440,3031,,,,,,,,,,,,,,,,,262,,,0.0,11580
PVD,3,2014,9539,2407,462,5170,1352,13413,11939,22953,11854,1405,2823,11066,3031,,,,,,,,,,,,,,,,,286,,,0.0,11854
PVD,2,2014,9517,2717,159,5282,1140,13557,12137,23074,11948,1603,3188,11097,2755,,,,,,,,,,,,,,,,,212,,,0.0,11948
PVD,1,2014,7813,2425,18,4268,968,13682,12275,21495,11112,1773,3312,10352,2755,,,,,,,,,,,,,,,,,329,,,0.0,11112
PVD,4,2013,7919,2618,0,4111,1069,13572,12482,21490,11586,1829,3783,9875,2755,,,,,,,,,,,,,,,,,312,,,0.0,11586
PVD,3,2013,7007,2429,0,3437,977,13695,12707,20702,10949,1615,3731,9723,2485,,,,,,,,,,,,,,,,,252,,,0.0,10949
PVD,2,2013,6238,2336,0,2832,890,13615,12941,19853,12011,1809,4172,7814,2105,,,,,,,,,,,,,,,,,216,,,0.0,12011
PVD,1,2013,5230,1146,0,3207,784,13782,13081,19012,11618,2074,4454,7368,2105,,,,,,,,,,,,,,,,,191,,,0.0,11618
PVD,4,2012,4987,1068,0,3025,788,14017,13322,19004,11994,1940,4868,6985,2105,,,,,,,,,,,,,,,,,164,,,0.0,11994
PVD,3,2012,5648,1105,0,3514,926,14275,13508,19923,12640,1859,5561,7259,2105,,,,,,,,,,,,,,,,,83,,,0.0,12640
PVD,2,2012,4714,888,0,2798,915,14427,13823,19141,12306,2330,5587,6811,2105,,,,,,,,,,,,,,,,,68,,,0.0,12306
PVD,1,2012,3785,910,0,1992,833,14533,13983,18318,11719,1689,5852,6578,2105,,,,,,,,,,,,,,,,,103,,,0.0,11719
PVD,4,2011,3791,668,0,2056,1002,14622,14095,18413,12210,1979,5921,6183,2105,,,,,,,,,,,,,,,,,26,,,0.0,12210
PVD,3,2011,3754,659,20,1993,992,12468,12006,16222,10237,1274,5970,5966,2105,,,,,,,,,,,,,,,,,426,,,0.0,10237
PVD,2,2011,3241,563,20,2108,444,12205,11782,15446,9726,1463,5734,5703,2105,,,,,,,,,,,,,,,,,387,,,0.0,9726
PVD,1,2011,3047,474,20,2167,321,12319,11850,15366,9831,1262,6179,5517,2105,,,,,,,,,,,,,,,,,371,,,0.0,9831
PVD,4,2010,4771,889,26,3480,337,10288,9852,15059,9828,1349,4954,5215,2105,,,,,,,,,,,,,,,,,46,,,0.0,9828
PVD,3,2010,4303,554,47,3238,407,10357,9923,14659,9637,1034,5517,5007,2105,,,,,,,,,,,,,,,,,67,,,0.0,9637
PVD,2,2010,2976,600,45,1920,325,9925,9519,12901,8258,1056,5232,4629,2105,,,,,,,,,,,,,,,,,65,,,0.0,8258
PVD,1,2010,3028,713,52,1920,301,9678,9311,12706,8355,795,5589,4337,2105,,,,,,,,,,,,,,,,,59,,,0.0,8355
PVD,4,2009,2503,879,22,1263,304,9902,9478,12405,8162,2590,5572,4229,2105,,,,,,,,,,,,,,,,,0,,,0.0,8162
PVD,3,2009,2543,1313,17,1010,157,8578,8330,11121,7769,29,5094,2825,1322,,,,,,,,,,,,,,,,,186,,,0.0,7769
PVD,2,2009,2201,1166,0,877,110,8628,8286,10830,7659,627,4541,2644,1322,,,,,,,,,,,,,,,,,179,,,0.0,7659
PVD,1,2009,2343,1194,72,946,107,7092,6784,9435,6543,769,3799,2389,1322,,,,,,,,,,,,,,,,,127,,,0.0,6543
PVD,4,2008,2709,813,0,1712,159,5966,5673,8675,6048,1993,1879,2140,1322,,,,,,,,,,,,,,,,,390,,,0.0,6048
PVD,3,2008,2475,870,0,1471,65,5251,5008,7725,4851,1448,2014,2367,1322,,,,,,,,,,,,,,,,,105,,,0.0,4851
PVD,2,2008,2175,635,0,1401,53,3439,3300,5614,2950,575,1583,2160,1322,,,,,,,,,,,,,,,,,25,,,0.0,2950
PVD,1,2008,1673,642,0,886,82,3418,3277,5091,2511,109,1857,2078,1101,,,,,,,,,,,,,,,,,31,,,0.0,2511
PVD,4,2007,1350,217,305,737,39,2968,2535,4318,1960,0,1403,1862,1101,,,,,,,,,,,,,,,,,60,,,0.0,1960
PVD,3,2007,1754,229,689,710,52,2568,2451,4322,2123,16,1553,1705,1101,,,,,,,,,,,,,,,,,17,,,0.0,2123
PVD,2,2007,494,78,0,348,62,2113,2052,2607,1786,434,1352,821,680,,,,,,,,,,,,,,,,,0,,,0.0,1786
PVD,1,2007,494,78,0,348,62,2113,2052,2607,1786,0,1350,821,680,,,,,,,,,,,,,,,,,28,,,0.0,1786
PVD,4,2006,614,153,0,440,18,1341,1314,1954,1160,0,700,795,680,,,,,,,,,,,,,,,,,9,,,0.0,1160
PVD,3,2006,447,114,0,306,22,1205,1198,1652,914,0,532,738,680,,,,,,,,,,,,,,,,,6,,,0.0,914
GVR,3,2022,24434,5140,10427,2628,5447,55153,33653,79587,24741,2152,5607,54846,40000,,,,,,,,,,,,,,,,,1647,,0.0,4452.0,24741
GVR,2,2022,24145,5973,10173,2475,4619,55129,34093,79274,25420,2846,5656,53854,40000,,,,,,,,,,,,,,,,,1524,,0.0,4318.0,25420
GVR,1,2022,22790,5052,9859,3066,3966,56550,33935,79340,25422,2685,6081,53918,40000,,,,,,,,,,,,,,,,,2046,,0.0,4228.0,25422
GVR,4,2021,22843,5329,10227,2824,3573,56180,32528,79023,27107,2510,6474,51917,40000,,,,,,,,,,,,,,,,,1989,,0.0,4101.0,27107
GVR,3,2021,23213,7326,8880,2567,3611,56154,32341,79368,25946,1970,7507,53421,40000,,,,,,,,,,,,,,,,,2058,,0.0,4246.0,25946
GVR,2,2021,21934,6558,8857,2460,3177,57069,32603,79003,26210,2363,7686,52793,40000,,,,,,,,,,,,,,,,,1760,,0.0,4377.0,26210
GVR,1,2021,21914,4659,11291,2624,2488,57131,32803,79045,26908,3388,8181,52137,40000,,,,,,,,,,,,,,,,,1689,,0.0,4292.0,26908
GVR,4,2020,23097,6219,9776,2924,2290,56548,30203,79645,28474,3381,8745,51172,40000,,,,,,,,,,,,,,,,,1663,,0.0,3748.0,28474
GVR,3,2020,21816,6131,9422,2574,2797,57428,30533,79244,30220,2464,9283,49024,40000,,,,,,,,,,,,,,,,,4595,,0.0,4050.0,30220
GVR,2,2020,20758,4182,9515,2569,3544,57030,31022,77787,27487,2780,9232,50300,40000,,,,,,,,,,,,,,,,,1985,,0.0,3853.0,27487
GVR,1,2020,19871,4820,8047,2715,3313,57055,30171,76926,26328,2616,9182,50599,40000,,,,,,,,,,,,,,,,,1792,,0.0,3892.0,26328
GVR,4,2019,20681,6242,7441,2792,3196,57490,27677,78171,27414,2628,9180,50757,40000,,,,,,,,,,,,,,,,,1388,,0.0,4400.0,27414
GVR,3,2019,18115,4458,6460,2852,3302,57905,27699,76021,26287,2563,9662,49733,40000,,,,,,,,,,,,,,,,,1130,,0.0,4039.0,26287
GVR,2,2019,17681,4802,6076,2635,3076,58088,27951,75768,26011,2893,9663,49758,40000,,,,,,,,,,,,,,,,,1097,,0.0,4036.0,26011
GVR,1,2019,17374,4149,5712,3354,3147,59192,27639,76566,26477,2953,10227,50089,40000,,,,,,,,,,,,,,,,,1181,,0.0,4713.0,26477
GVR,4,2018,18388,5162,5600,3086,3560,59311,25307,77699,27615,3090,10304,50084,40000,,,,,,,,,,,,,,,,,973,,,4680.0,27615
GVR,3,2018,16751,3759,5482,2417,4124,58251,24696,75002,27032,3381,10202,47970,40000,,,,,,,,,,,,,,,,,1483,,,4500.0,27032
GVR,2,2018,18246,4646,5749,2876,3958,58362,24715,76608,28179,3458,10306,48429,40000,,,,,,,,,,,,,,,,,1789,,,4349.0,28179
GVR,2,2017,16832,5792,3715,3011,3594,55255,20050,72086,26279,3139,11005,45807,26141,,,,,,,,,,,,,,,,,1148,,,4878.0,26279
BMI,3,2022,6302,247,3043,709,6,892,262,7194,4831,0,0.0,2363,1096,,,,,,,,,,,,,,,,,49,,0.0,0.0,4831
BMI,2,2022,6367,86,3197,822,5,811,265,7178,4889,0,0.0,2289,1096,,,,,,,,,,,,,,,,,34,,0.0,0.0,4889
BMI,1,2022,6499,182,3138,807,6,965,269,7464,5065,0,0.0,2399,1096,,,,,,,,,,,,,,,,,50,,0.0,0.0,5065
BMI,4,2021,6408,221,3061,699,6,932,273,7341,5009,0,0.0,2331,1096,,,,,,,,,,,,,,,,,27,,0.0,0.0,5009
BMI,3,2021,6170,258,2683,689,7,968,275,7138,4860,0,0.0,2278,914,,,,,,,,,,,,,,,,,34,,0.0,0.0,4860
BMI,2,2021,5089,215,2559,719,6,937,279,6026,3792,0,0.0,2234,914,,,,,,,,,,,,,,,,,38,,0.0,0.0,3792
BMI,1,2021,5582,251,2569,1055,6,1120,282,6701,4341,0,0.0,2361,914,,,,,,,,,,,,,,,,,39,,0.0,0.0,4341
BMI,4,2020,5585,150,2413,970,5,1119,380,6705,4431,0,0.0,2274,914,,,,,,,,,,,,,,,,,40,,0.0,0.0,4431
BMI,3,2020,5174,300,2200,1172,6,1067,377,6241,3997,0,0.0,2244,914,,,,,,,,,,,,,,,,,63,,0.0,0.0,3997
BMI,2,2020,4875,275,2096,1186,6,1023,380,5898,3712,0,0.0,2186,914,,,,,,,,,,,,,,,,,53,,0.0,0.0,3712
BMI,1,2020,5008,237,2283,1124,5,984,383,5992,3690,0,0.0,2302,914,,,,,,,,,,,,,,,,,49,,0.0,0.0,3690
BMI,4,2019,4725,237,2029,1161,4,1059,387,5783,3509,0,0.0,2274,914,,,,,,,,,,,,,,,,,71,,0.0,0.0,3509
BMI,3,2019,4552,249,1974,1188,6,934,388,5486,3249,0,0.0,2237,914,,,,,,,,,,,,,,,,,57,,0.0,0.0,3249
BMI,2,2019,4448,289,1908,1227,5,843,376,5291,3092,0,0.0,2199,914,,,,,,,,,,,,,,,,,34,,0.0,0.0,3092
BMI,1,2019,4792,349,1862,1434,4,912,379,5704,3419,0,0.0,2285,914,,,,,,,,,,,,,,,,,135,,0.0,0.0,3419
BMI,4,2018,4676,161,2024,1159,4,869,382,5545,3289,0,0.0,2256,914,,,,,,,,,,,,,,,,,37,,,0.0,3289
BMI,3,2018,4765,311,2079,1105,5,843,388,5608,3370,0,0.0,2250,914,,,,,,,,,,,,,,,,,54,,,0.0,3370
BMI,2,2018,4816,309,2172,927,5,787,390,5603,3381,0,0.0,2222,914,,,,,,,,,,,,,,,,,53,,,0.0,3381
BMI,1,2018,4931,327,2201,1097,5,762,398,5693,3495,0,0.0,2197,914,,,,,,,,,,,,,,,,,107,,,0.0,3495
BMI,4,2017,4608,163,1842,1004,5,1118,403,5726,3598,0,0.0,2128,914,,,,,,,,,,,,,,,,,26,,,0.0,3598
BMI,3,2017,3983,193,1663,946,5,1307,396,5290,3070,0,0.0,2220,914,,,,,,,,,,,,,,,,,63,,,0.0,3070
BMI,2,2017,4179,209,1841,935,4,1010,394,5189,3042,0,0.0,2147,914,,,,,,,,,,,,,,,,,64,,,0.0,3042
BMI,1,2017,4129,292,1637,1125,5,1177,399,5306,3093,0,0.0,2213,914,,,,,,,,,,,,,,,,,50,,,0.0,3093
BMI,4,2016,4019,284,1718,880,5,1094,408,5113,2895,0,0.0,2218,914,,,,,,,,,,,,,,,,,44,,,0.0,2895
BMI,3,2016,4046,254,1629,1070,6,1114,451,5160,3044,0,0.0,2116,830,,,,,,,,,,,,,,,,,52,,,0.0,3044
BMI,2,2016,4266,279,1885,937,6,1060,438,5326,3022,0,0.0,2304,830,,,,,,,,,,,,,,,,,41,,,0.0,3022
BMI,1,2016,3998,238,1780,743,6,1301,456,5299,2954,0,0.0,2247,830,,,,,,,,,,,,,,,,,42,,,0.0,2954
BMI,4,2015,2942,341,564,603,4,2296,439,5239,2894,0,0.0,2250,830,,,,,,,,,,,,,,,,,37,,,0.0,2894
BMI,3,2015,3292,379,541,856,4,2334,460,5626,3322,0,0.0,2206,830,,,,,,,,,,,,,,,,,32,,,0.0,3322
BMI,2,2015,3147,333,572,961,5,2226,464,5372,3103,0,0.0,2172,755,,,,,,,,,,,,,,,,,46,,,0.0,3103
BMI,1,2015,3173,230,499,1062,6,2334,458,5507,3193,0,0.0,2217,755,,,,,,,,,,,,,,,,,103,,,0.0,3193
BMI,4,2014,2967,285,768,695,5,2177,458,5145,2865,0,0.0,2184,755,,,,,,,,,,,,,,,,,42,,,0.0,2865
BMI,3,2014,3340,279,903,985,4,1864,454,5204,2948,0,0.0,2159,755,,,,,,,,,,,,,,,,,55,,,0.0,2948
BMI,2,2014,3401,267,951,1051,5,1692,452,5093,2870,0,0.0,2125,755,,,,,,,,,,,,,,,,,53,,,0.0,2870
BMI,1,2014,3278,219,995,1161,4,1654,451,4932,2633,0,0.0,2203,755,,,,,,,,,,,,,,,,,60,,,0.0,2633
BMI,4,2013,2221,239,1012,954,4,1752,443,3973,1714,0,0.0,2163,755,,,,,,,,,,,,,,,,,146,,,0.0,1714
BMI,3,2013,2329,310,962,1025,6,1636,444,3965,1727,0,0.0,2143,755,,,,,,,,,,,,,,,,,62,,,0.0,1727
BMI,2,2013,2338,245,958,1102,6,1558,442,3896,1682,0,0.0,2120,755,,,,,,,,,,,,,,,,,59,,,0.0,1682
BMI,1,2013,2505,199,1094,1177,5,1532,446,4037,1710,5,0.0,2226,755,,,,,,,,,,,,,,,,,57,,,0.0,1710
BMI,4,2012,2584,264,1129,1178,5,1352,446,3982,1581,3,,2301,755,,,,,,,,,,,,,,,,,46,,,,1581
BMI,3,2012,2812,354,1151,1255,5,1315,468,4150,1841,5,,2210,755,,,,,,,,,,,,,,,,,126,,,,1841
BMI,2,2012,2743,303,1020,1397,4,1435,469,4178,1851,5,0.0,2230,755,,,,,,,,,,,,,,,,,83,,,0.0,1851
BMI,1,2012,2918,383,1118,1381,4,1373,470,4315,1899,0,,2315,755,,,,,,,,,,,,,,,,,90,,,,1899
BMI,4,2011,2652,439,1083,1119,4,1440,461,4123,1723,0,,2300,755,,,,,,,,,,,,,,,,,104,,,,1723
BMI,3,2011,2676,537,947,1160,4,1470,450,4146,1773,0,,2275,755,,,,,,,,,,,,,,,,,88,,,,1773
BMI,2,2011,2508,288,1039,1154,4,1540,449,4049,1706,3,,2247,755,,,,,,,,,,,,,,,,,75,,,,1706
BMI,1,2011,2579,441,924,1181,4,1579,441,4158,1728,0,,2332,755,,,,,,,,,,,,,,,,,84,,,,1728
BMI,4,2010,2243,300,1023,909,4,1576,435,3819,1466,0,,2256,755,,,,,,,,,,,,,,,,,66,,,,1466
BMI,3,2010,2383,306,862,1167,4,1662,431,4045,1689,0,,2260,755,,,,,,,,,,,,,,,,,77,,,,1689
BMI,2,2010,2045,250,722,1034,5,1776,422,3843,1525,0,,2224,755,,,,,,,,,,,,,,,,,66,,,,1525
BMI,1,2010,2235,298,784,1120,5,1872,414,4106,1714,100,,2295,755,,,,,,,,,,,,,,,,,115,,,,1714
BMI,4,2009,1817,181,839,784,3,1814,400,3674,1315,100,,2244,755,,,,,,,,,,,,,,,,,17,,,,1315
BMI,3,2009,2016,340,701,931,3,1887,384,3903,1617,100,,2191,755,,,,,,,,,,,,,,,,,79,,,,1617
BMI,2,2009,2186,315,921,919,3,1673,364,3859,1589,100,,2177,755,,,,,,,,,,,,,,,,,94,,,,1589
BMI,1,2009,1799,220,791,762,3,1565,254,3365,1230,324,,2134,755,,,,,,,,,,,,,,,,,0,,,,1230
BMI,4,2008,1805,219,888,675,2,1382,199,3187,1083,0,,2104,755,,,,,,,,,,,,,,,,,41,,,,1083
BMI,3,2008,2031,254,942,792,2,1404,192,3434,1340,0,,2094,755,,,,,,,,,,,,,,,,,47,,,,1340
BMI,2,2008,1873,370,794,676,2,1530,177,3404,1346,0,,2057,755,,,,,,,,,,,,,,,,,80,,,,1346
BMI,1,2008,1768,409,672,660,3,1558,177,3326,1235,0,,2091,755,,,,,,,,,,,,,,,,,76,,,,1235
BMI,1,2007,1228,259,294,655,2,527,126,1754,1157,0,,598,434,,,,,,,,,,,,,,,,,389,,,,1157
FPT,3,2022,35269,3737,20389,8185,2188,19858,11384,55127,31071,16248,2083,24056,10970,,,,,,,,,,,,,,,,,524,,0.0,4160.0,31071
FPT,2,2022,37160,5220,21520,7495,2207,19136,10635,56296,32884,19720,2142,23412,10970,,,,,,,,,,,,,,,,,694,,0.0,3852.0,32884
FPT,1,2022,36617,4826,21606,7635,1842,18984,10566,55601,32642,20476,2228,22959,9076,,,,,,,,,,,,,,,,,401,,0.0,3776.0,32642
FPT,4,2021,35117,5418,20731,6882,1507,18580,10399,53697,32276,17799,2296,21420,9076,,,,,,,,,,,,,,,,,557,,0.0,3477.0,32276
FPT,3,2021,30656,5447,16055,6655,1955,17589,8443,48245,27921,15943,1819,20324,9076,,,,,,,,,,,,,,,,,641,,0.0,3341.0,27921
FPT,2,2021,29634,4979,15533,6676,1850,17346,8293,46981,26923,15362,1800,20058,9076,,,,,,,,,,,,,,,,,408,,0.0,3271.0,26923
FPT,1,2021,27906,5163,14058,6051,1638,16569,8373,44474,24744,14805,1674,19730,7840,,,,,,,,,,,,,,,,,382,,0.0,3092.0,24744
FPT,4,2020,25608,4685,12436,6263,1290,16141,8318,41749,23147,12062,678,18603,7840,,,,,,,,,,,,,,,,,726,,0.0,2859.0,23147
FPT,3,2020,22473,4307,9991,5931,1296,15284,7239,37757,19576,10256,753,18181,7840,,,,,,,,,,,,,,,,,403,,0.0,3119.0,19576
FPT,2,2020,20975,4180,8823,5804,1300,14938,7366,35913,18009,9572,803,17904,7840,,,,,,,,,,,,,,,,,489,,0.0,2944.0,18009
FPT,1,2020,19577,3892,6943,6588,1210,14839,7332,34417,16786,9111,779,17631,6818,,,,,,,,,,,,,,,,,374,,0.0,2890.0,16786
FPT,4,2019,19038,3458,6778,6520,1284,14621,7491,33659,16784,7516,350,16875,6784,,,,,,,,,,,,,,,,,262,,0.0,2835.0,16784
FPT,3,2019,18432,3230,6305,6516,1425,13845,7185,32277,16026,8217,436,16251,6784,,,,,,,,,,,,,,,,,516,,0.0,2671.0,16026
FPT,2,2019,17850,3081,5892,6453,1509,12526,6914,30376,14570,7273,278,15805,6784,,,,,,,,,,,,,,,,,406,,0.0,2492.0,14570
FPT,1,2019,16919,2678,5728,5872,1465,11830,6690,28748,13216,6585,347,15533,6136,,,,,,,,,,,,,,,,,341,,0.0,2444.0,13216
FPT,4,2018,18373,3926,5568,6424,1341,11352,6514,29726,14963,6603,367,14763,6136,,,,,,,,,,,,,,,,,337,,,2302.0,14963
FPT,3,2018,17462,3982,5067,5705,1545,10619,5602,28081,13916,6717,302,14165,6136,,,,,,,,,,,,,,,,,372,,,2292.0,13916
FPT,2,2018,16758,4060,4866,5430,1276,9528,5419,26286,12401,5972,405,13886,6136,,,,,,,,,,,,,,,,,273,,,2124.0,12401
FPT,1,2018,15891,3076,4799,5710,1181,9120,5190,25011,11111,4994,492,13900,5310,,,,,,,,,,,,,,,,,289,,,1954.0,11111
FPT,4,2017,16053,3481,4379,6162,1002,8972,5264,25025,11790,4117,565,13235,5310,,,,,,,,,,,,,,,,,439,,,1809.0,11790
FPT,3,2017,21767,5224,3478,7318,4394,7927,4906,29694,16660,7917,666,13034,5310,,,,,,,,,,,,,,,,,613,,,2403.0,16660
FPT,2,2017,20221,4578,3361,6816,4178,7825,4751,28046,15896,7888,967,12150,5310,,,,,,,,,,,,,,,,,454,,,2144.0,15896
FPT,1,2017,20265,4036,4208,5915,4835,7739,4472,28004,16023,8894,1019,11980,4594,,,,,,,,,,,,,,,,,348,,,2030.0,16023
FPT,4,2016,22082,5531,3976,6815,4533,7830,4581,29912,18464,9175,764,11448,4594,,,,,,,,,,,,,,,,,370,,,1923.0,18464
FPT,3,2016,18914,4675,2908,5780,4465,7484,4473,26398,15435,7732,797,10963,4594,,,,,,,,,,,,,,,,,392,,,1905.0,15435
FPT,2,2016,17801,3876,2736,5342,4694,7543,4486,25345,14434,7462,854,10910,4594,,,,,,,,,,,,,,,,,319,,,1840.0,14434
FPT,1,2016,17462,3430,2223,4955,5089,7234,4386,24695,14052,7381,792,10643,3975,,,,,,,,,,,,,,,,,322,,,1708.0,14052
FPT,4,2015,19209,3585,2659,5721,5279,6774,4331,25983,15805,8125,681,10178,3975,,,,,,,,,,,,,,,,,178,,,1592.0,15805
FPT,3,2015,16827,3016,1913,5278,4738,6850,4778,23677,13705,7124,519,9972,3975,,,,,,,,,,,,,,,,,194,,,1537.0,13705
FPT,2,2015,16241,2991,1244,5386,4810,6341,4379,22582,12657,6203,137,9924,3975,,,,,,,,,,,,,,,,,162,,,1440.0,12657
FPT,1,2015,16320,3995,900,4907,4837,5886,3993,22206,12363,6745,172,8381,3440,,,,,,,,,,,,,,,,,1136,,,0.0,12363
FPT,4,2014,16962,4303,1475,5032,4573,5698,3838,22660,13405,6722,142,7910,3440,,,,,,,,,,,,,,,,,1163,,,0.0,13405
FPT,3,2014,14847,4107,722,4732,3983,5098,3349,19946,10988,5140,110,7629,3440,,,,,,,,,,,,,,,,,1039,,,0.0,10988
FPT,2,2014,12729,2392,1169,4449,3576,5037,3365,17766,8885,3851,84,7588,3440,,,,,,,,,,,,,,,,,928,,,0.0,8885
FPT,1,2014,12668,3123,862,4149,3511,4778,3159,17446,8710,4388,104,7574,2752,,,,,,,,,,,,,,,,,913,,,0.0,8710
FPT,4,2013,12955,2487,1682,4429,3383,4663,3054,17618,9363,4128,94,7210,2752,,,,,,,,,,,,,,,,,885,,,0.0,9363
FPT,3,2013,11270,2292,1204,4065,2838,4439,2940,15709,7660,3570,86,6904,2752,,,,,,,,,,,,,,,,,920,,,0.0,7660
FPT,2,2013,11274,2156,1357,3895,3008,4249,2798,15523,7428,3476,48,6990,2752,,,,,,,,,,,,,,,,,849,,,0.0,7428
FPT,1,2013,9907,1928,812,3378,3007,4152,2745,14059,6524,2831,31,6529,2738,,,,,,,,,,,,,,,,,761,,,0.0,6524
FPT,4,2012,10282,2286,685,3834,2707,3988,2618,14270,7195,2858,22,6182,2738,,,,,,,,,,,,,,,,,329,,,0.0,7195
FPT,3,2012,11038,2793,1499,3339,2623,3654,2202,14692,7521,3923,0,6153,2738,,,,,,,,,,,,,,,,,719,,,0.0,7521
FPT,2,2012,10788,2086,1590,3318,3069,3617,2170,14405,7339,4296,0,6089,2738,,,,,,,,,,,,,,,,,617,,,0.0,7339
FPT,1,2012,10657,2177,880,3522,3362,3616,2160,14273,7515,4017,0,5858,2161,,,,,,,,,,,,,,,,,709,,,0.0,7515
FPT,4,2011,11410,2900,860,3836,3266,3615,2186,15025,8529,4674,0,5530,2161,,,,,,,,,,,,,,,,,823,,,0.0,8529
FPT,3,2011,10607,2498,760,3462,2725,3524,2091,14131,7800,2300,1961,5450,2161,,,,,,,,,,,,,,,,,509,,,0.0,7800
FPT,2,2011,9019,1786,752,3238,2125,3428,2018,12447,6618,2088,1914,4591,1935,,,,,,,,,,,,,,,,,221,,,0.0,6618
FPT,1,2011,9284,1980,339,3346,2462,3427,2030,12711,7257,2630,1917,4275,1935,,,,,,,,,,,,,,,,,453,,,0.0,7257
FPT,4,2010,8829,1519,365,3370,2438,3673,2038,12502,7425,2600,1871,3982,1935,,,,,,,,,,,,,,,,,214,,,0.0,7425
FPT,3,2010,9005,1687,1597,3162,2098,3264,2026,12268,7415,2596,1871,3798,1935,,,,,,,,,,,,,,,,,191,,,0.0,7415
FPT,2,2010,8460,1711,1677,2765,1855,3022,1878,11482,6906,2440,1871,3698,1935,,,,,,,,,,,,,,,,,137,,,0.0,6906
FPT,1,2010,7661,1336,1021,2376,2134,2762,1567,10423,6325,1996,1892,3294,1438,,,,,,,,,,,,,,,,,254,,,0.0,6325
FPT,4,2009,8103,2312,618,2845,1560,2542,1324,10645,6847,2099,2005,3050,1438,,,,,,,,,,,,,,,,,247,,,0.0,6847
FPT,3,2009,5811,1647,161,2102,1625,1654,1080,7466,3713,1764,0,2984,1438,,,,,,,,,,,,,,,,,142,,,0.0,3713
